module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M2,,,In Figure 6.12 which lever will rotate clockwise?,A,B,C,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""27. In Figure 6.12 which lever will rotate clockwise?\nA B C\nFigure 6.12\na. A\nb. B\nc. C\n4 | P age"", ""question"": ""In Figure 6.12 which lever will rotate clockwise?"", ""options"": [""A"", ""B"", ""C""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,Torque may be defined as the:,turning moment of a couple measured in newton-metres (Nm),turning moment of a force measured in newton (N),moment of a couple measured in newton (N),,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""28. Torque may be defined as the:\na. turning moment of a couple measured in newton-metres (Nm)\nb. turning moment of a force measured in newton (N)\nc. moment of a couple measured in newton (N)"", ""question"": ""Torque may be defined as the:"", ""options"": [""turning moment of a couple measured in newton-metres (Nm)"", ""turning moment of a force measured in newton (N)"", ""moment of a couple measured in newton (N)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,When calculating the distance of the center of gravity (CG) of an aircraft from a datum x. This,masses multiplied by the total mass,moments of the masses divided by the total mass,moments of the masses multiplied by the total mass,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""29. When calculating the distance of the center of gravity (CG) of an aircraft from a datum x. This\ndistance is equal to the sum of the:\na. masses multiplied by the total mass\nb. moments of the masses divided by the total mass\nc. moments of the masses multiplied by the total mass"", ""question"": ""When calculating the distance of the center of gravity (CG) of an aircraft from a datum x. This"", ""options"": [""masses multiplied by the total mass"", ""moments of the masses divided by the total mass"", ""moments of the masses multiplied by the total mass""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,The stress of a material is defined as:,", with units in Nm2","Force × Area, with units in Nm2",", with units in N/m2",,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""30. The stress of a material is defined as:\nForce\na. , with units in Nm2\nArea\nb. Force × Area, with units in Nm2\nForce\nc. , with units in N/m2\nArea"", ""question"": ""The stress of a material is defined as:"", ""options"": ["", with units in Nm2"", ""Force × Area, with units in Nm2"", "", with units in N/m2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,"The stiffness of a material when subject to tensile loads, is measured by the:",tensile stress,modulus of rigidity,modulus of elasticity,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""31. The stiffness of a material when subject to tensile loads, is measured by the:\na. tensile stress\nb. modulus of rigidity\nc. modulus of elasticity"", ""question"": ""The stiffness of a material when subject to tensile loads, is measured by the:"", ""options"": [""tensile stress"", ""modulus of rigidity"", ""modulus of elasticity""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,"When a metal rod 20 cm long is subject to a tensile load, it extends by 0.1 mm, its strain will be:",0.0005,2.0,0.05,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""32. When a metal rod 20 cm long is subject to a tensile load, it extends by 0.1 mm, its strain will be:\na. 0.0005\nb. 2.0\nc. 0.05"", ""question"": ""When a metal rod 20 cm long is subject to a tensile load, it extends by 0.1 mm, its strain will be:"", ""options"": [""0.0005"", ""2.0"", ""0.05""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,Ductility may be defined as the:,tendency to break easily or suddenly with little or no prior extension,ability to be drawn out into threads of wire,ability to withstand suddenly applied shock loads,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""33. Ductility may be defined as the:\na. tendency to break easily or suddenly with little or no prior extension\nb. ability to be drawn out into threads of wire\nc. ability to withstand suddenly applied shock loads"", ""question"": ""Ductility may be defined as the:"", ""options"": [""tendency to break easily or suddenly with little or no prior extension"", ""ability to be drawn out into threads of wire"", ""ability to withstand suddenly applied shock loads""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,Specific strength is a particularly important characteristic for aircraft materials because:,it is a measure of the energy per unit mass of the material,the density of the material can be ignored,it is a measure of the stiffness of the material,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""34. Specific strength is a particularly important characteristic for aircraft materials because:\na. it is a measure of the energy per unit mass of the material\nb. the density of the material can be ignored\nc. it is a measure of the stiffness of the material"", ""question"": ""Specific strength is a particularly important characteristic for aircraft materials because:"", ""options"": [""it is a measure of the energy per unit mass of the material"", ""the density of the material can be ignored"", ""it is a measure of the stiffness of the material""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,M2.02.05,,The linear equations of motion rely for their derivation on one very important fact which is that the:,velocity remains constant,velocity is the distance divided by the time taken,acceleration is assumed to be constant,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""35. The linear equations of motion rely for their derivation on one very important fact which is that the:\na. velocity remains constant\nb. velocity is the distance divided by the time taken\nc. acceleration is assumed to be constant"", ""question"": ""The linear equations of motion rely for their derivation on one very important fact which is that the:"", ""options"": [""velocity remains constant"", ""velocity is the distance divided by the time taken"", ""acceleration is assumed to be constant""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,,,"With reference to the graph given in Figure 6.13, At the point P the vehicle must be:",stationary,accelerating,traveling at constant velocity,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""36. With reference to the graph given in Figure 6.13, At the point P the vehicle must be:\nFigure 6.13\na. stationary\nb. accelerating\nc. traveling at constant velocity"", ""question"": ""With reference to the graph given in Figure 6.13, At the point P the vehicle must be:"", ""options"": [""stationary"", ""accelerating"", ""traveling at constant velocity""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,M2.02.05,,"Figure 6.14 shows a velocity–time graph for a vehicle, for which the:",initial acceleration is 2 m/s 2,maximum velocity is 7 m/s,acceleration between 2 and 6 s is 1 m/s 2,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""38. Figure 6.14 shows a velocity–time graph for a vehicle, for which the:\na. initial acceleration is 2 m/s 2\nb. maximum velocity is 7 m/s\nc. acceleration between 2 and 6 s is 1 m/s 2\nFigure 6.14"", ""question"": ""Figure 6.14 shows a velocity–time graph for a vehicle, for which the:"", ""options"": [""initial acceleration is 2 m/s 2"", ""maximum velocity is 7 m/s"", ""acceleration between 2 and 6 s is 1 m/s 2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,,,"Given that an aircraft accelerates from rest at 3 m/s2, then its final velocity after 36 s will be:",118 m/s,108 m/s,72 m/s,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""39. Given that an aircraft accelerates from rest at 3 m/s2, then its final velocity after 36 s will be:\na. 118 m/s\nb. 108 m/s\nc. 72 m/s"", ""question"": ""Given that an aircraft accelerates from rest at 3 m/s2, then its final velocity after 36 s will be:"", ""options"": [""118 m/s"", ""108 m/s"", ""72 m/s""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,M2.02.05,,"Newton’s third law, essentially states that:",the inertia force is equal and opposite to the accelerating force,a body stays in a state of rest until acted upon by an external force,force is equal to mass multiplied by acceleration,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""40. Newton’s third law, essentially states that:\na. the inertia force is equal and opposite to the accelerating force\nb. a body stays in a state of rest until acted upon by an external force\nc. force is equal to mass multiplied by acceleration"", ""question"": ""Newton’s third law, essentially states that:"", ""options"": [""the inertia force is equal and opposite to the accelerating force"", ""a body stays in a state of rest until acted upon by an external force"", ""force is equal to mass multiplied by acceleration""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""EASY""}"
M2,,,The force produced by a fluid is the:,fluid mass flow rate divided by its velocity,fluid mass flow rate multiplied by its velocity,mass of the fluid multiplied by its velocity,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""41. The force produced by a fluid is the:\na. fluid mass flow rate divided by its velocity\nb. fluid mass flow rate multiplied by its velocity\nc. mass of the fluid multiplied by its velocity"", ""question"": ""The force produced by a fluid is the:"", ""options"": [""fluid mass flow rate divided by its velocity"", ""fluid mass flow rate multiplied by its velocity"", ""mass of the fluid multiplied by its velocity""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,M2.02.05,,The mass airflow through a propeller is 400 kg/s. If the inlet velocity is 50 m/s and the outlet velocity,20 kN,8 kN,2000 N,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""42. The mass airflow through a propeller is 400 kg/s. If the inlet velocity is 50 m/s and the outlet velocity\nis 100 m/s. The thrust developed is:\na. 20 kN\nb. 8 kN\nc. 2000 N\n22"", ""question"": ""The mass airflow through a propeller is 400 kg/s. If the inlet velocity is 50 m/s and the outlet velocity"", ""options"": [""20 kN"", ""8 kN"", ""2000 N""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,M2.02.05,,"Given that 1 rev = 2𝜋 rad and assuming 𝜋 = , then 14 rev is equivalent to:",22 rad,44 rad,88 rad,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""43. Given that 1 rev = 2𝜋 rad and assuming 𝜋 = , then 14 rev is equivalent to:\n7\na. 22 rad\nb. 44 rad\nc. 88 rad"", ""question"": ""Given that 1 rev = 2𝜋 rad and assuming 𝜋 = , then 14 rev is equivalent to:"", ""options"": [""22 rad"", ""44 rad"", ""88 rad""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,,,"The centripetal force required to hold an aircraft with a mass of 90,000 kg in a steady turn of radius",3.0 MN,300 kN,30 kN,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""44. The centripetal force required to hold an aircraft with a mass of 90,000 kg in a steady turn of radius\n300 m, when flying at 100 m/s is:\na. 3.0 MN\nb. 300 kN\nc. 30 kN"", ""question"": ""The centripetal force required to hold an aircraft with a mass of 90,000 kg in a steady turn of radius"", ""options"": [""3.0 MN"", ""300 kN"", ""30 kN""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,M2.02.05,,Gyroscopes are used within aircraft inertial navigation systems because they possess:,rigidity and precess when their rotor assembly is acted upon by an external force,agility and process when their rotor assembly is acted upon by an external force,agility and precess when their rotor assembly is acted upon by an external force,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""45. Gyroscopes are used within aircraft inertial navigation systems because they possess:\na. rigidity and precess when their rotor assembly is acted upon by an external force\nb. agility and process when their rotor assembly is acted upon by an external force\nc. agility and precess when their rotor assembly is acted upon by an external force"", ""question"": ""Gyroscopes are used within aircraft inertial navigation systems because they possess:"", ""options"": [""rigidity and precess when their rotor assembly is acted upon by an external force"", ""agility and process when their rotor assembly is acted upon by an external force"", ""agility and precess when their rotor assembly is acted upon by an external force""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,M2.02.05,,"With respect to simple harmonic motion, amplitude is defined as the:",distance completed in one time period,number of cycles completed in unit time,distance of the highest or lowest point of the motion from the central position,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""46. With respect to simple harmonic motion, amplitude is defined as the:\na. distance completed in one time period\nb. number of cycles completed in unit time\nc. distance of the highest or lowest point of the motion from the central position\n6 | P age"", ""question"": ""With respect to simple harmonic motion, amplitude is defined as the:"", ""options"": [""distance completed in one time period"", ""number of cycles completed in unit time"", ""distance of the highest or lowest point of the motion from the central position""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M2,,,"47. Which of the following devices, has been designed to convert electrical energy into sound energy?",Mains transformer,Loudspeaker,Telephone mouthpiece,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""47. Which of the following devices, has been designed to convert electrical energy into sound energy?\na. Mains transformer\nb. Loudspeaker\nc. Telephone mouthpiece"", ""question"": ""47. Which of the following devices, has been designed to convert electrical energy into sound energy?"", ""options"": [""Mains transformer"", ""Loudspeaker"", ""Telephone mouthpiece""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,48. Which of the following expressions defines power?,Work done per unit time,Force per unit length,Force per unit time 52.,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""48. Which of the following expressions defines power?\na. Work done per unit time\nb. Force per unit length\nc. Force per unit time 52."", ""question"": ""48. Which of the following expressions defines power?"", ""options"": [""Work done per unit time"", ""Force per unit length"", ""Force per unit time 52.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,49. Which of the following quantities has the same units as energy?,Work,Power,Velocity,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""49. Which of the following quantities has the same units as energy?\na. Work\nb. Power\nc. Velocity"", ""question"": ""49. Which of the following quantities has the same units as energy?"", ""options"": [""Work"", ""Power"", ""Velocity""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,50. Which of the following quantities remains constant for an object falling freely towards the earth?,Potential energy,Acceleration,Kinetic energy,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""50. Which of the following quantities remains constant for an object falling freely towards the earth?\na. Potential energy\nb. Acceleration\nc. Kinetic energy"", ""question"": ""50. Which of the following quantities remains constant for an object falling freely towards the earth?"", ""options"": [""Potential energy"", ""Acceleration"", ""Kinetic energy""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,The force acting on a 10 kg mass is 25 N. The acceleration is:,0.4 m/s2,25 m/s2,2.5 m/s2,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""51. The force acting on a 10 kg mass is 25 N. The acceleration is:\na. 0.4 m/s2\nb. 25 m/s2\nc. 2.5 m/s2"", ""question"": ""The force acting on a 10 kg mass is 25 N. The acceleration is:"", ""options"": [""0.4 m/s2"", ""25 m/s2"", ""2.5 m/s2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,It is determined by taking the slope of the elastic section of the stress-strain curve for a given,modulus of rigidity,stiffness of a material,modulus of young,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""52. It is determined by taking the slope of the elastic section of the stress-strain curve for a given\nmaterial.\na. modulus of rigidity\nb. stiffness of a material\nc. modulus of young"", ""question"": ""It is determined by taking the slope of the elastic section of the stress-strain curve for a given"", ""options"": [""modulus of rigidity"", ""stiffness of a material"", ""modulus of young""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
M2,,,5 88) What is 30% of 0.01?,0003,5 m^3 9,5 m^3 Convert into decimal the fraction 5/8 of 60.,,,EASY,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf,"{""raw"": ""4.5 88) What is 30% of 0.01?\n11.1 0.03\n26.5 0.003\n0.0003\nCalculate the area of the shape shown:\n89) 15.4 / 2 - 2 (4.6 - 15.7) =\n-14.5\n26.5\n29.9\nHow many radians are in 360°?\n2π 4π 6π\nWhat is the area (including the ends) of a\n12 sq.ins. cylinder diameter 10 cm and 10 cm in height?\n14 sq.ins. 50π 100π\n16 sq.ins. 150π\nA mound of soil is piled up into a cone of base What is the highest factor of 153?\ndiameter 1.8m and height 0.6 m. What is the 3\nvolume of soil? 6\n0.5 m^3 9\nm^3\n1.5 m^3 Convert into decimal the fraction 5/8 of 60.\n37\nWhat is the area of the shape below? 37.5\n40\nAn aeroplane has 1800 gallons of fuel on\nboard. 35% in the left wing 42.5% in the right\nwing how much fuel is in the centre tank?\n183 gallons\n405 gallons\n545 gallons\n196 square inches\nIn the common fraction 2/5, the number 5 is\n200 square inches\nknown as\n220 square inches\nthe quotient. the numerator.\nthe denominator.\nWhat is 1 radian in degrees?\n57°"", ""question"": ""5 88) What is 30% of 0.01?"", ""options"": [""0003"", ""5 m^3 9"", ""5 m^3 Convert into decimal the fraction 5/8 of 60.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""EASY""}"
M2,,,"If 42% = 15000, what is 100%?","001 inch, when using the dial gauge, you",000006 volts can be written a should,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf,"{""raw"": ""96) If 42% = 15000, what is 100%?\nWWW.PART66EASA.COM\nMODULE – 01(PART1) MATHEMATICS\nAttempt Online Test Series to prepare yourself for exam visit www.part66easa.com\nDOWNLOAD OUR MOBILE APP FROM PLAY STORE @EASA QUESTION PAPERS\nIF YOU HAVE PREVIOUS SESSION QUESTION PAPERS, SHARE WITH US AT AVIATORSLINKS@GMAIL.COM\nelbaliavA\nPQ\nmaxE\neludoM\n66traP\nllA\n(\n66trapASAE/bf\n@\nkoobecaF\nno\nsu\nekiL\n,)moc.asaE66traP.www(\negaP\n7\nlairetam\nyduts\ndna\nsrepap\nnoitseuQ\nnoitanimaxe\neludoM\n66\nRAC\nACGD\n/\nASAE\ntsetal\nlla\ndaolnwod\not\netisbew\nruo\ntisiV\n6300\n21300 Millibar is the unit of\n35714 temperature. pressure. density.\nThe fraction 17/11 is classed as A ball rolls down a hill initially at 60 ft/s. It\na mixed fraction. slows down at a rate of 5 ft/s2 for 7 seconds.\nan improper fraction. a proper fraction. What will its final speed be?\n15 ft/s\nTo convert 1 inch to centimetres 25 ft/s\ndivide by 2.54. 35 ft/s\nmultiply by 2.54.\ndivide by 25.4. A dial gauge is calibrated to an accuracy of\n0.001 inch, when using the dial gauge, you\n0.000006 volts can be written a should\n60 nanovolts. round off the answer to calibrated value. read the\n6 microvolts. true value to 4 decimal places. read five\n6 millivolts. significant figures.\n100) The median of the values 20, 28, 17, 34, In a flight control system, the control cable is\n40, 11, 34, 26 is allowed an elongation of 3% due to wear. The\n26.25. length from the manufacturer is 78cm, what is"", ""question"": ""If 42% = 15000, what is 100%?"", ""options"": [""001 inch, when using the dial gauge, you"", ""000006 volts can be written a should""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf"", ""source_module"": ""M2"", ""fmt"": ""pdf"", ""module"": ""M2"", ""difficulty"": ""MEDIUM""}"
