module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M6,M6.6.1(c),,What should be done if a flareless coupling joint leaks after installation?,Tighten the nut further,Replace the entire coupling,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""21. What should be done if a flareless coupling joint leaks after installation?\n   a) Tighten the nut further  \n   **b) Inspect the joint for foreign material or damage**  \n   c) Replace the entire coupling\n### Flared Pipe Coupling Assembly:"", ""question"": ""What should be done if a flareless coupling joint leaks after installation?"", ""options"": [""Tighten the nut further"", ""Replace the entire coupling""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,22. What is the consequence of over-flaring a pipe for a flared coupling?,The pipe will be stronger,The pipe will fit more securely,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""22. What is the consequence of over-flaring a pipe for a flared coupling?\n   **a) The pipe end may crack, causing potential leaks**  \n   b) The pipe will be stronger  \n   c) The pipe will fit more securely"", ""question"": ""22. What is the consequence of over-flaring a pipe for a flared coupling?"", ""options"": [""The pipe will be stronger"", ""The pipe will fit more securely""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,23. Why is a 37° flare used in AN fittings rather than a 45° flare?,It requires less material to manufacture,It is easier to install,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""23. Why is a 37° flare used in AN fittings rather than a 45° flare?\n   **a) It provides better sealing and durability under pressure**  \n   b) It requires less material to manufacture  \n   c) It is easier to install"", ""question"": ""23. Why is a 37° flare used in AN fittings rather than a 45° flare?"", ""options"": [""It requires less material to manufacture"", ""It is easier to install""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,,,What material is commonly used in American AN fittings?,Brass,Plastic,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""24. What material is commonly used in American AN fittings?\n   a) Brass  \n   **b) Aluminum and steel**  \n   c) Plastic\n### Pipe Systems in Aircraft:"", ""question"": ""What material is commonly used in American AN fittings?"", ""options"": [""Brass"", ""Plastic""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.06.04,,25. Why are fuel pipes in aircraft systems often flared or beaded at the ends?,To reduce weight,To prevent corrosion,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""25. Why are fuel pipes in aircraft systems often flared or beaded at the ends?\n   **a) To ensure a secure connection with the couplings**  \n   b) To reduce weight  \n   c) To prevent corrosion"", ""question"": ""25. Why are fuel pipes in aircraft systems often flared or beaded at the ends?"", ""options"": [""To reduce weight"", ""To prevent corrosion""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.01,,"What is the risk of using inverted ""U"" bends in fluid systems?",Reduces fluid pressure,Causes excess wear on the pipes,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""26. What is the risk of using inverted \""U\"" bends in fluid systems?\n   a) Reduces fluid pressure  \n   **b) Can cause vapor locks, leading to system malfunctions**  \n   c) Causes excess wear on the pipes"", ""question"": ""What is the risk of using inverted \""U\"" bends in fluid systems?"", ""options"": [""Reduces fluid pressure"", ""Causes excess wear on the pipes""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What must be done to prevent cross-connection in pipe systems?,Color-code the pipes,Label each pipe manually,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""27. What must be done to prevent cross-connection in pipe systems?\n   a) Color-code the pipes  \n   **b) Use different sizes or lengths of pipe couplings**  \n   c) Label each pipe manually\n### Pipe System Maintenance:"", ""question"": ""What must be done to prevent cross-connection in pipe systems?"", ""options"": [""Color-code the pipes"", ""Label each pipe manually""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.01,,28. What should be inspected regularly in pipe systems?,Color of the pipes,Length of the pipes,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""28. What should be inspected regularly in pipe systems?\n   **a) Tightness of fittings and condition of the pipes**  \n   b) Color of the pipes  \n   c) Length of the pipes"", ""question"": ""28. What should be inspected regularly in pipe systems?"", ""options"": [""Color of the pipes"", ""Length of the pipes""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.02,,Which pipe material is most likely to require regular inspections for fatigue?,Titanium,Tungsten,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""29. Which pipe material is most likely to require regular inspections for fatigue?\n   a) Titanium  \n   **b) Aluminum alloy**  \n   c) Tungsten"", ""question"": ""Which pipe material is most likely to require regular inspections for fatigue?"", ""options"": [""Titanium"", ""Tungsten""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is the first step in troubleshooting a leaking pipe system?,Replace the leaking section,Flush the system with water,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""30. What is the first step in troubleshooting a leaking pipe system?\n   a) Replace the leaking section  \n   **b) Check the fittings and couplings for tightness and damage**  \n   c) Flush the system with water\n### Spring Types:"", ""question"": ""What is the first step in troubleshooting a leaking pipe system?"", ""options"": [""Replace the leaking section"", ""Flush the system with water""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is the primary function of a compression spring?,To resist tension,To store energy through bending,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""1. What is the primary function of a compression spring?\n   a) To resist tension  \n   **b) To resist compression**  \n   c) To store energy through bending"", ""question"": ""What is the primary function of a compression spring?"", ""options"": [""To resist tension"", ""To store energy through bending""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,2. Which of the following is a key feature of extension springs?,They are used in torsional applications,They are used in high-temperature environments,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""2. Which of the following is a key feature of extension springs?\n   **a) They have hooks or loops at both ends**  \n   b) They are used in torsional applications  \n   c) They are used in high-temperature environments"", ""question"": ""2. Which of the following is a key feature of extension springs?"", ""options"": [""They are used in torsional applications"", ""They are used in high-temperature environments""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,3. What is the purpose of a Belleville (cone disc) spring?,To absorb bending forces,To store torsional energy,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""3. What is the purpose of a Belleville (cone disc) spring?\n   a) To absorb bending forces  \n   b) To store torsional energy  \n   **c) To provide a high load in a small space**"", ""question"": ""3. What is the purpose of a Belleville (cone disc) spring?"", ""options"": [""To absorb bending forces"", ""To store torsional energy""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,What is a key characteristic of a torsion spring?,It resists compressive forces,It acts as a buffer for vibrations,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""4. What is a key characteristic of a torsion spring?\n   a) It resists compressive forces  \n   **b) It stores energy through twisting**  \n   c) It acts as a buffer for vibrations"", ""question"": ""What is a key characteristic of a torsion spring?"", ""options"": [""It resists compressive forces"", ""It acts as a buffer for vibrations""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,Which spring type is often used when space is limited?,Helical tension spring,Leaf spring,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""5. Which spring type is often used when space is limited?\n   a) Helical tension spring  \n   **b) Conical compression spring**  \n   c) Leaf spring"", ""question"": ""Which spring type is often used when space is limited?"", ""options"": [""Helical tension spring"", ""Leaf spring""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,6. Which of the following springs is known for its ability to return to its original shape after deformation?,Conical spring,Spiral spring,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""6. Which of the following springs is known for its ability to return to its original shape after deformation?\n   **a) Flat spring**  \n   b) Conical spring  \n   c) Spiral spring"", ""question"": ""6. Which of the following springs is known for its ability to return to its original shape after deformation?"", ""options"": [""Conical spring"", ""Spiral spring""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,Which material is commonly used in high-stress springs such as valve springs?,Aluminum alloy,Plastic,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""7. Which material is commonly used in high-stress springs such as valve springs?\n   a) Aluminum alloy  \n   **b) Chrome-silicon steel**  \n   c) Plastic"", ""question"": ""Which material is commonly used in high-stress springs such as valve springs?"", ""options"": [""Aluminum alloy"", ""Plastic""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,What defines a progressive rate spring?,A spring that has a uniform spacing between coils,A spring that is entirely flat,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""8. What defines a progressive rate spring?\n   a) A spring that has a uniform spacing between coils  \n   **b) A spring with varying coil spacing for variable stiffness**  \n   c) A spring that is entirely flat"", ""question"": ""What defines a progressive rate spring?"", ""options"": [""A spring that has a uniform spacing between coils"", ""A spring that is entirely flat""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is the benefit of using a conical compression spring?,Increased tension strength,Even load distribution,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""9. What is the benefit of using a conical compression spring?\n   a) Increased tension strength  \n   **b) Compactness in fully compressed state**  \n   c) Even load distribution\n### Application of Springs:"", ""question"": ""What is the benefit of using a conical compression spring?"", ""options"": [""Increased tension strength"", ""Even load distribution""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,10. What type of spring is typically used in aircraft landing gear systems?,Spiral springs,Torsion springs,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""10. What type of spring is typically used in aircraft landing gear systems?\n   **a) Compression springs**  \n   b) Spiral springs  \n   c) Torsion springs"", ""question"": ""10. What type of spring is typically used in aircraft landing gear systems?"", ""options"": [""Spiral springs"", ""Torsion springs""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,Where are Belleville washers typically used in an aircraft?,In vibration-dampening systems,As part of seat-adjustment mechanisms,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""11. Where are Belleville washers typically used in an aircraft?\n   a) In vibration-dampening systems  \n   **b) As wheel brake return springs**  \n   c) As part of seat-adjustment mechanisms"", ""question"": ""Where are Belleville washers typically used in an aircraft?"", ""options"": [""In vibration-dampening systems"", ""As part of seat-adjustment mechanisms""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,What spring is often used in instruments to prevent gear backlash?,Conical spring,Compression spring,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""12. What spring is often used in instruments to prevent gear backlash?\n   a) Conical spring  \n   **b) Spiral spring**  \n   c) Compression spring"", ""question"": ""What spring is often used in instruments to prevent gear backlash?"", ""options"": [""Conical spring"", ""Compression spring""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,13. What type of spring is typically used in aircraft control surface return mechanisms?,Torsion springs,Belleville washers,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""13. What type of spring is typically used in aircraft control surface return mechanisms?\n   **a) Tension springs**  \n   b) Torsion springs  \n   c) Belleville washers"", ""question"": ""13. What type of spring is typically used in aircraft control surface return mechanisms?"", ""options"": [""Torsion springs"", ""Belleville washers""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,Why are double torsion springs used in some aircraft applications?,For increased resistance to compressive loads,To reduce wear on bearings,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""14. Why are double torsion springs used in some aircraft applications?\n   a) For increased resistance to compressive loads  \n   **b) To provide balanced torque from opposite directions**  \n   c) To reduce wear on bearings"", ""question"": ""Why are double torsion springs used in some aircraft applications?"", ""options"": [""For increased resistance to compressive loads"", ""To reduce wear on bearings""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,Which spring type is used in power flying control artificial feel units?,Leaf spring,Flat spring,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""15. Which spring type is used in power flying control artificial feel units?\n   a) Leaf spring  \n   **b) Compression spring**  \n   c) Flat spring"", ""question"": ""Which spring type is used in power flying control artificial feel units?"", ""options"": [""Leaf spring"", ""Flat spring""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.01,,16. Why are progressive rate springs commonly used in engine valve systems?,To provide constant tension,To increase the valve opening speed,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""16. Why are progressive rate springs commonly used in engine valve systems?\n   **a) To prevent valve bounce at high engine speeds**  \n   b) To provide constant tension  \n   c) To increase the valve opening speed"", ""question"": ""16. Why are progressive rate springs commonly used in engine valve systems?"", ""options"": [""To provide constant tension"", ""To increase the valve opening speed""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,17. What is a common application of multi-cup (Belleville) springs in aircraft?,In control surface linkages,In the fuel system,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""17. What is a common application of multi-cup (Belleville) springs in aircraft?\n   a) In control surface linkages  \n   b) In the fuel system  \n   **c) In hydraulic components like ball-type non-return valves**"", ""question"": ""17. What is a common application of multi-cup (Belleville) springs in aircraft?"", ""options"": [""In control surface linkages"", ""In the fuel system""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,Where are torsion springs typically used in aircraft systems?,In landing gear shock absorbers,In brake return mechanisms,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""18. Where are torsion springs typically used in aircraft systems?\n   a) In landing gear shock absorbers  \n   **b) In seat adjustment and hatch release mechanisms**  \n   c) In brake return mechanisms"", ""question"": ""Where are torsion springs typically used in aircraft systems?"", ""options"": [""In landing gear shock absorbers"", ""In brake return mechanisms""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,19. What is the function of a conical spring in a hydraulic system?,It maintains fuel pressure,It absorbs excess hydraulic fluid,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""19. What is the function of a conical spring in a hydraulic system?\n   **a) It is used in non-return valve applications**  \n   b) It maintains fuel pressure  \n   c) It absorbs excess hydraulic fluid"", ""question"": ""19. What is the function of a conical spring in a hydraulic system?"", ""options"": [""It maintains fuel pressure"", ""It absorbs excess hydraulic fluid""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,Where are leaf springs primarily used in aircraft?,As flight control linkages,In cockpit instrumentation,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""20. Where are leaf springs primarily used in aircraft?\n   a) As flight control linkages  \n   **b) In tailwheel shock absorbers**  \n   c) In cockpit instrumentation"", ""question"": ""Where are leaf springs primarily used in aircraft?"", ""options"": [""As flight control linkages"", ""In cockpit instrumentation""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.04,,Why is music wire commonly used in small springs with high fatigue stresses?,It is corrosion resistant,It is lightweight,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""21. Why is music wire commonly used in small springs with high fatigue stresses?\n   a) It is corrosion resistant  \n   **b) It offers excellent elasticity and fatigue resistance**  \n   c) It is lightweight"", ""question"": ""Why is music wire commonly used in small springs with high fatigue stresses?"", ""options"": [""It is corrosion resistant"", ""It is lightweight""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,What characteristic defines a flat spring in an aircraft system?,It is primarily used in torsional applications,It provides constant load over a short distance,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""22. What characteristic defines a flat spring in an aircraft system?\n   a) It is primarily used in torsional applications  \n   **b) It is made from flat, rectangular spring steel**  \n   c) It provides constant load over a short distance"", ""question"": ""What characteristic defines a flat spring in an aircraft system?"", ""options"": [""It is primarily used in torsional applications"", ""It provides constant load over a short distance""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,23. Where would you commonly find spiral springs in aircraft systems?,In high-pressure hydraulic systems,In landing gear assemblies,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""23. Where would you commonly find spiral springs in aircraft systems?\n   **a) In clocks and instrument mechanisms**  \n   b) In high-pressure hydraulic systems  \n   c) In landing gear assemblies"", ""question"": ""23. Where would you commonly find spiral springs in aircraft systems?"", ""options"": [""In high-pressure hydraulic systems"", ""In landing gear assemblies""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.07,,What is a primary application of cylindrical helical torsion springs?,To prevent over-extension of control surfaces,To maintain hydraulic pressure in brake systems,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""24. What is a primary application of cylindrical helical torsion springs?\n   a) To prevent over-extension of control surfaces  \n   **b) To provide torque in systems like seat adjusters**  \n   c) To maintain hydraulic pressure in brake systems"", ""question"": ""What is a primary application of cylindrical helical torsion springs?"", ""options"": [""To prevent over-extension of control surfaces"", ""To maintain hydraulic pressure in brake systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.01,,What makes Belleville washers suitable for use in braking systems?,Their ability to provide tension over a wide range of movement,Their lightweight design,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""25. What makes Belleville washers suitable for use in braking systems?\n   a) Their ability to provide tension over a wide range of movement  \n   **b) Their compact size and high load capacity**  \n   c) Their lightweight design"", ""question"": ""What makes Belleville washers suitable for use in braking systems?"", ""options"": [""Their ability to provide tension over a wide range of movement"", ""Their lightweight design""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
